Date_Time,Vehicle_ID,Battery_Capacity_kWh,State_of_Charge_%,Energy_Consumption_Rate_kWh/km,Current_Latitude,Current_Longitude,Destination_Latitude,Destination_Longitude,Distance_to_Destination_km,Traffic_Data,Road_Conditions,Charging_Station_ID,Charging_Rate_kW,Queue_Time_mins,Station_Capacity_EV,Time_Spent_Charging_mins,Energy_Drawn_kWh,Session_Start_Hour,Fleet_Size,Fleet_Schedule,Temperature_C,Wind_Speed_m/s,Precipitation_mm,Weekday,Charging_Preferences,Weather_Conditions,Charging_Load_kW
17-01-2017 12:00,106,63.02647173,24.88624713,0.144675248,32.79396014,-96.80882708,32.75608681,-96.80641943,9.023978952,1,Average,2,49.53983274,2.111146793,6,51.01416904,48.95012238,6,100,0,20.94921241,4.631856218,5.75516346,3,0,Cloudy,46.98364993
17-01-2017 13:00,106,54.93232764,21.51393196,0.1,32.78685412,-96.7943889,32.78030516,-96.79696466,11.0465351,2,Good,2,38.04128141,7.138065359,4,63.58190094,32.1400443,6,100,0,17.55248729,0.765733979,0.631917657,5,1,Storm,26.61955241
17-01-2017 14:00,106,70.14940801,15.03632803,0.1,32.76521939,-96.80047616,32.76871097,-96.79797307,6.96523486,4,Good,2,60.4710196,2.482956258,2,61.88670856,45.7027185,6,10,0,17.93654587,0.392598176,3.115892951,6,1,Clear,39.26808171
17-01-2017 15:00,106,50.09823869,29.37120769,0.1,32.77139291,-96.79306462,32.75907315,-96.79625647,36.71546194,2,Good,2,56.77303079,2.68249635,4,56.6869765,47.14390758,6,50,0,33.95716198,0.986176417,1.306802268,3,0,Clear,29.90830749
17-01-2017 16:00,106,100,32.87306864,0.3,32.76302601,-96.79442529,32.78206354,-96.79731845,30.15268073,6,Average,2,65.29829734,15.66259584,4,55.76727896,47.72680468,6,10,0,26.52701249,1.34756077,4.856866378,1,1,Clear,27.21740172
17-01-2017 17:00,106,52.61097953,28.33630085,0.1,32.78741639,-96.7982724,32.79284645,-96.79387788,9.146088423,2,Good,2,52.47605538,2.152317803,2,40.80166369,41.60635943,6,10,0,28.75947627,5.016322247,3.073162448,3,0,Clear,52.19220022
17-01-2017 18:00,106,65.30550751,6.927374077,0.3,32.78163266,-96.79436634,32.77993089,-96.78468039,28.8526523,3,Average,2,39.23039959,4.513070564,2,47.32051927,46.52283715,6,100,0,40,0.868670221,1.249799687,0,0,Cloudy,44.07939317
17-01-2017 19:00,106,68.94667565,15.41633048,0.3,32.80492646,-96.79539698,32.7766407,-96.80573093,38.74104282,5,Good,2,51.10091108,1.711690566,4,48.86324769,44.43324895,6,50,0,23.07375184,3.936374038,0.643729332,4,1,Rain,39.5903468
17-01-2017 20:00,106,100,61.29248003,0.242533761,32.77224466,-96.79894961,32.78459756,-96.81242935,11.11863164,2,Poor,2,57.92184023,5.571356976,2,67.12546334,30.60729514,6,10,0,23.1218017,0.655650183,0.798078954,6,0,Cloudy,35.603206
17-01-2017 21:00,106,49.04527034,29.88386713,0.1,32.76871445,-96.79968064,32.78140256,-96.77450605,4.95079163,3,Average,2,44.40538477,7.341536529,2,41.98169114,71.97450296,6,10,0,21.46457236,1.494749064,1.507510562,4,0,Clear,39.48615726
17-01-2017 22:00,106,77.13075138,31.99075153,0.3,32.7786739,-96.79002888,32.78505913,-96.80101436,21.19072098,3,Good,2,44.24021803,8.105464558,4,59.74413781,26.86160546,6,10,0,22.82954789,6.001778912,2.135037123,4,1,Cloudy,36.95491294
17-01-2017 23:00,106,90.55737697,55.99874204,0.1,32.77304321,-96.78091231,32.78052579,-96.81448005,21.70920378,1,Good,2,53.20257343,6.159507736,2,48.09510473,25.79935316,6,50,0,19.87067836,4.087687228,0.195371689,5,0,Cloudy,19.00012843
18-01-2017 00:00,106,70.35385345,19.16672912,0.1,32.77912278,-96.79292999,32.77835666,-96.79154162,1,4,Good,2,44.78695919,3.975347218,6,80.23279401,36.22375011,6,10,0,32.79507316,1.122968147,0.429114523,2,0,Cloudy,44.98399167
18-01-2017 01:00,106,57.45274452,21.05900269,0.3,32.76794133,-96.79921961,32.76443895,-96.79429476,56.45905034,1,Good,2,43.62319843,5.044720859,4,35.75381661,41.76551316,6,200,0,0,2.518347944,0.550960067,0,0,Rain,65.15443927
18-01-2017 02:00,106,73.38022553,27.63888547,0.218918176,32.77540624,-96.8196757,32.77582186,-96.8122928,13.438966,0,Good,2,65.81978197,1.466509293,4,63.04565614,23.31452068,6,10,1,26.08544258,1.560984516,0.934419877,4,1,Clear,38.69084923
18-01-2017 03:00,106,97.9065189,36.70582703,0.190332253,32.76597191,-96.796021,32.78568904,-96.7981469,8.576256856,3,Good,2,46.3723303,4.659698813,4,66.39372093,42.68063479,6,10,0,35.098916,1.103634467,2.115900716,5,0,Cloudy,31.45767026
18-01-2017 04:00,106,65.76321233,40.23910164,0.111618031,32.77318606,-96.79448893,32.7875626,-96.80385061,12.48945941,0,Good,2,68.58462031,0.086190016,4,63.0356457,45.02478329,6,10,0,17.21711948,0.156692863,2.673462974,4,0,Clear,42.14497442
18-01-2017 05:00,106,96.54275202,39.97960182,0.3,32.76498499,-96.76518003,32.77922658,-96.78775759,6.736927325,0,Good,2,44.93726615,12.79699708,1,67.44660144,41.87937306,6,10,0,19.52144375,2.856068794,7.534033713,2,0,Cloudy,28.43854756
18-01-2017 06:00,106,78.88000368,28.79825648,0.1,32.80028806,-96.7863139,32.77624445,-96.81274089,1,1,Good,2,24.97969956,0.199124649,6,41.8326236,49.06130087,6,50,0,21.58500079,1.569264093,0.337754189,1,0,Cloudy,26.51618132
18-01-2017 07:00,106,93.48771318,13.23377736,0.207013108,32.778811,-96.78976009,32.78831242,-96.78329278,3.094788875,0,Average,2,56.34935812,4.150817295,6,43.15028331,35.94669946,6,10,0,30.58364977,1.677933285,3.619289032,2,0,Rain,57.08811907
18-01-2017 08:00,106,78.28024638,38.7447059,0.1,32.77668747,-96.78151242,32.80103603,-96.80916747,7.968659234,2,Poor,2,54.18664419,3.611137799,6,49.85763141,32.21597384,6,50,0,22.59174115,0.470442708,1.288962209,6,0,Cloudy,34.72589709
18-01-2017 09:00,106,67.73436462,23.87640835,0.1,32.77890641,-96.79687543,32.78442052,-96.79960153,5.439840255,0,Good,2,50.02601418,3.59002491,4,47.70114779,48.33725634,6,10,0,17.96802352,1.134444832,3.966236227,3,0,Cloudy,49.06497036
18-01-2017 10:00,106,99.5828998,21.05000522,0.131729632,32.77380361,-96.81578845,32.78159899,-96.81447474,24.78015495,2,Good,2,46.78915851,0.36887133,2,69.77656631,34.83881343,6,10,0,30.17762641,0.063282587,0.065174435,0,1,Clear,40.71256702
18-01-2017 11:00,106,78.37853029,27.15337607,0.3,32.78372535,-96.78267292,32.78121766,-96.80624884,3.005072298,0,Average,2,47.77892218,6.574065398,4,41.39197604,46.58594821,6,10,0,0,1.016321988,1.970501198,3,0,Clear,43.74342836
18-01-2017 12:00,106,77.49644304,31.45665787,0.191872304,32.76969997,-96.8019822,32.77649238,-96.79678666,16.11299397,3,Good,2,64.04099724,0.30939195,2,23.53025592,31.86586404,6,10,0,40,1.086568081,2.138117149,4,0,Rain,40.81289192
18-01-2017 13:00,106,87.11333447,18.83373646,0.199867625,32.78499479,-96.80430225,32.76430689,-96.77921525,3.600799666,2,Average,2,42.08080591,3.762767307,2,42.02287864,39.10552277,6,10,0,22.08467782,3.167939151,0.0257617,1,1,Clear,45.82783952
18-01-2017 14:00,106,88.86228575,6.753600493,0.1,32.77560864,-96.79634249,32.77535476,-96.79889448,13.37065915,0,Good,2,55.41404592,6.315318481,6,46.32317269,33.7606074,6,50,0,29.40891408,3.124209452,3.68358236,4,0,Cloudy,29.57576443
18-01-2017 15:00,106,87.19284696,29.54185247,0.1,32.7642688,-96.79871914,32.7692429,-96.80503266,13.19299572,3,Poor,2,49.87322365,12.12854164,2,52.95885761,35.47938359,6,10,0,40,0.73109024,0.667740107,3,0,Cloudy,55.06890005
18-01-2017 16:00,106,54.73917071,16.16632781,0.1,32.77950207,-96.81173632,32.77076308,-96.80894595,3.550497988,0,Good,2,47.79276857,0.945831707,4,88.21169433,21.7583542,6,10,0,23.56553754,0.327939611,4.728820822,4,0,Clear,52.34599101
18-01-2017 17:00,106,65.44146702,31.85610857,0.225857883,32.79257372,-96.79107901,32.79505103,-96.78053906,10.03058575,2,Average,2,56.51123927,6.473348674,4,71.34282598,52.0435683,6,10,1,15.66719795,0.937915079,1.473680437,2,0,Clear,23.61383346
18-01-2017 18:00,106,65.15206573,28.48623743,0.1,32.79324587,-96.79424008,32.7772797,-96.80459645,11.30046608,3,Average,2,50.40355408,4.980627182,1,38.08952391,27.79759809,6,10,0,15.47171083,0.296216955,0.68259272,1,0,Clear,30.06120474
18-01-2017 19:00,106,63.31379656,62.7047499,0.3,32.77943307,-96.80864883,32.77934376,-96.80094333,42.94715419,2,Good,2,38.50345103,0.455868918,4,58.60163433,36.04084921,6,10,0,18.72148699,2.072837901,0.233443046,3,0,Clear,53.15722301
18-01-2017 20:00,106,61.91844352,35.8751623,0.293161044,32.76246012,-96.78691197,32.77407514,-96.78982416,33.57497541,0,Average,2,63.27740782,8.222474061,4,82.11915052,32.06278179,6,50,0,18.49657568,6.350720625,3.506879056,1,0,Clear,21.11460731
18-01-2017 21:00,106,64.93464133,33.21272952,0.1,32.78924325,-96.79560743,32.76941221,-96.78833962,19.21539599,3,Good,2,60.4045386,3.193049291,4,74.58741219,35.73004344,6,10,1,8.917076393,1.627722031,0.524030919,5,0,Rain,41.48778189
18-01-2017 22:00,106,80.03923114,32.76314848,0.173539425,32.78659499,-96.78495563,32.75699004,-96.82644938,19.78068059,0,Good,2,51.18495217,1.333953429,1,53.69625648,34.91016155,6,10,0,40,1.947459448,5.154339052,6,0,Clear,41.94942293
18-01-2017 23:00,106,82.41613931,22.44413259,0.1,32.789982,-96.81066955,32.77220927,-96.79948914,17.61515952,2,Good,2,54.36996949,0.077040061,4,74.37243033,33.41133636,6,50,0,32.66446897,0.964567519,0.188838328,5,0,Cloudy,46.0960208
19-01-2017 00:00,106,74.9754605,23.36513035,0.3,32.77980132,-96.79591933,32.77995859,-96.7952177,1.438369616,0,Good,2,37.57938064,3.31407971,6,68.1878637,31.69942201,6,100,0,24.37030711,1.953761834,1.789290469,1,0,Clear,25.7858451
19-01-2017 01:00,106,68.60951492,8.850296152,0.3,32.77482837,-96.79453067,32.78267201,-96.79270119,23.9467847,1,Poor,2,59.56420968,10.39892663,6,55.34614378,26.74811424,6,100,0,32.3881474,0.213185198,1.824998347,1,0,Clear,39.33394903
19-01-2017 02:00,106,94.13194873,49.1474825,0.163984593,32.78122149,-96.80145633,32.77651908,-96.79521036,11.31290153,1,Good,2,57.27411312,4.991720906,4,74.10864623,46.34156022,6,200,1,23.65070507,1.462585224,2.071457872,6,0,Clear,29.76220837
19-01-2017 03:00,106,73.62650909,11.54187851,0.163531472,32.76836007,-96.82252916,32.78649785,-96.80497413,3.815144129,3,Average,2,64.45893766,1.603114201,1,48.86651307,16.68125096,6,100,0,19.34552776,0.106102958,0.136358055,5,0,Clear,60.89827147
19-01-2017 04:00,106,89.0560878,18.8201022,0.1,32.77221117,-96.81228279,32.78273389,-96.78839652,1,5,Good,2,45.82825906,4.367387267,6,51.57760966,43.9708131,6,50,0,25.42461273,0.586417881,0.824667865,4,0,Clear,38.61482126
19-01-2017 05:00,106,66.46010804,60.92424472,0.233433301,32.76290338,-96.78238653,32.78505008,-96.79018706,2.362731444,2,Good,2,39.1543365,0.034695833,4,63.92335171,46.34003507,6,10,0,40,2.763557714,2.210878709,2,0,Storm,47.90879261
19-01-2017 06:00,106,81.205692,43.0309049,0.3,32.77907848,-96.80249061,32.78302605,-96.79474923,26.42502088,2,Good,2,46.08206173,0.865818001,4,46.66516766,43.17551727,6,50,0,38.5272513,1.41169916,0.681281191,1,0,Rain,45.65291921
19-01-2017 07:00,106,95.13132756,18.69825224,0.157651319,32.77126187,-96.78123574,32.77159793,-96.79244695,29.61514946,1,Good,2,41.01924241,0.347497781,2,67.28126367,27.15311255,6,50,0,32.43672138,3.777660022,0.072268287,4,0,Rain,29.79171932
19-01-2017 08:00,106,35.86817985,44.61163046,0.3,32.78893293,-96.80265508,32.76372002,-96.79685077,62.26994207,1,Good,2,45.95516764,1.62323496,4,64.0109722,50.94851898,6,10,0,35.66724876,1.268897943,0.162664199,3,0,Cloudy,37.94888898
19-01-2017 09:00,106,65.17372074,39.24432569,0.1,32.763023,-96.80327246,32.76445693,-96.80309509,7.637059907,4,Average,2,42.90225639,1.093466033,1,28.65788902,28.43267964,6,100,0,13.57054228,0.578335249,4.549172416,1,0,Cloudy,46.6634268
19-01-2017 10:00,106,83.90613264,32.42876656,0.135374504,32.77285145,-96.8025753,32.76737176,-96.78550242,32.49872622,1,Good,2,50.04547667,1.481402951,2,71.09941213,41.40061504,6,10,0,34.21909839,2.537145499,1.183583251,3,0,Clear,23.83489917
19-01-2017 11:00,106,93.19222611,50.06604026,0.1,32.78157092,-96.80481392,32.76981211,-96.76888653,15.74361058,1,Poor,2,64.05494123,0.949012892,6,61.3762905,46.69941402,6,50,0,21.41028178,1.747429687,0.258209679,4,1,Cloudy,45.73797861
19-01-2017 12:00,106,78.04670322,23.92700446,0.184726654,32.77005965,-96.80216725,32.76300746,-96.80948676,10.50074156,2,Good,2,37.49906864,1.189970511,2,36.28324595,52.43114563,6,10,0,23.10436927,2.001217743,4.380034103,4,0,Clear,33.94642996
19-01-2017 13:00,106,75.74359094,41.51390028,0.3,32.78074135,-96.80440118,32.79323142,-96.80408405,90.09048932,2,Good,2,53.48107256,2.914851116,4,80.53115302,52.39214042,6,10,0,38.80176718,3.060511604,1.756725753,1,0,Clear,31.5459041
19-01-2017 14:00,106,99.15867695,16.75577643,0.1,32.78194355,-96.80616186,32.78211386,-96.79375907,10.15184943,2,Average,2,49.32242292,2.919793966,4,41.36690794,24.85448265,6,10,0,36.48299704,0.442944323,4.686919517,6,1,Clear,25.93630597
19-01-2017 15:00,106,94.10990086,50.82770049,0.1,32.76103483,-96.79302791,32.78140571,-96.78986849,14.44555215,1,Good,2,70.42841845,0.365008854,2,60.04434612,37.6968605,6,10,0,29.92769786,0.134973017,0.686076624,0,0,Clear,28.22177994
19-01-2017 16:00,106,61.97127094,25.67938207,0.1,32.7789145,-96.81530457,32.76089063,-96.7912051,17.98845609,3,Average,2,50.84773869,3.875413813,2,60.79561503,35.42960933,6,10,0,19.1351774,0.474590368,2.282814312,2,0,Cloudy,31.84331127
19-01-2017 17:00,106,76.7461647,16.61161679,0.3,32.78779356,-96.79706457,32.76958495,-96.77644679,4.155615958,3,Average,2,47.90177534,13.07747639,4,81.67993141,54.83381371,6,10,0,24.0662212,3.465750446,0.07465446,1,1,Clear,35.47927311
19-01-2017 18:00,106,80.40253503,29.71053912,0.3,32.79068636,-96.81705546,32.7850788,-96.79201669,5.513011385,1,Good,2,50.81408557,0.292566345,4,71.43372783,50.04276705,6,10,0,20.36924837,1.924635487,2.455864371,1,1,Clear,49.22495345
19-01-2017 19:00,106,100,33.85550539,0.3,32.80060373,-96.80702014,32.76643721,-96.78891011,17.85169614,1,Good,2,50.61512338,5.30994755,4,77.10229156,39.94865848,6,50,0,14.12889707,0.095138442,0.562552452,6,0,Clear,51.04891461
19-01-2017 20:00,106,87.99105774,22.23709764,0.10998681,32.76144858,-96.79502855,32.77110902,-96.80346987,14.91328547,2,Average,2,50.03854871,0.00991216,2,72.47784592,37.51405656,6,10,0,33.72043123,5.48107589,0.077475377,4,0,Clear,39.10646394
19-01-2017 21:00,106,73.4463585,33.89528836,0.175400578,32.79215585,-96.79868466,32.76386379,-96.78122393,1,4,Good,2,51.36339175,3.366689808,4,57.2671478,27.15782535,6,10,0,21.16949144,3.981449491,9.527982953,0,0,Clear,45.097346
19-01-2017 22:00,106,78.30111493,16.99963148,0.1,32.77543837,-96.79836674,32.78496953,-96.78100602,2.100424572,0,Average,2,56.94239898,2.614439352,4,59.68548649,49.99543427,6,50,0,11.05546396,4.973477692,1.212295883,2,1,Cloudy,25.94425202
19-01-2017 23:00,106,46.74174766,33.30459521,0.3,32.76244085,-96.80051094,32.77531006,-96.78151517,66.87489391,1,Average,2,41.39296837,8.979897645,6,59.16159305,32.3637894,6,10,1,15.69799633,0.069570425,4.282180552,0,1,Cloudy,29.78449796
20-01-2017 00:00,106,89.52942727,7.644650394,0.3,32.77522452,-96.78512441,32.77217225,-96.79261002,2.438728176,3,Good,2,36.86372331,0.005195764,4,82.24847664,39.58348046,6,10,0,18.45065911,0.09846784,4.600784492,3,1,Rain,54.8354604
20-01-2017 01:00,106,84.68599183,11.38779244,0.1,32.77145198,-96.78330974,32.76764518,-96.77348021,81.69321493,2,Good,2,40.90377312,1.281617465,4,79.39524239,46.93921711,6,10,0,20.0728948,4.899450296,3.972959975,3,1,Rain,41.270886
20-01-2017 02:00,106,93.1823465,37.21344068,0.3,32.77366668,-96.78942838,32.75957094,-96.8011057,36.56869388,5,Average,2,47.11441493,12.65429075,4,65.00308115,43.49187669,6,10,0,33.86456344,4.155844338,1.078030949,2,0,Clear,33.25270989
20-01-2017 03:00,106,72.83926053,23.3823693,0.1,32.77652806,-96.77718876,32.78638812,-96.79484805,5.700725843,2,Good,2,39.48045783,6.185520975,6,81.89173002,49.41867671,6,10,0,24.08833952,3.819939073,5.485143848,3,0,Clear,45.57879948
20-01-2017 04:00,106,76.92061603,35.98329817,0.165951273,32.75245608,-96.79964708,32.76788122,-96.81192984,1.763858542,2,Good,2,69.50851554,2.308535329,4,61.83079663,57.52082137,6,50,0,27.92057715,2.081947166,1.151602025,2,0,Storm,34.76198953
20-01-2017 05:00,106,67.77992476,23.86544789,0.100601871,32.76361593,-96.82312457,32.76447355,-96.79957458,32.19401828,3,Average,2,39.25975573,1.276516254,4,57.47134807,49.07820841,6,10,0,31.14256699,2.232288033,1.036948472,6,0,Clear,51.00556698
20-01-2017 06:00,106,57.77917641,25.69309199,0.178025605,32.78608826,-96.78870832,32.76717683,-96.7909403,1,1,Good,2,52.79586333,5.596472827,6,54.19372692,38.71073671,6,10,1,8.507167178,0.282968925,4.550183494,4,0,Clear,60.26013771
20-01-2017 07:00,106,65.96615696,18.91260868,0.3,32.78055725,-96.78193342,32.78754301,-96.79868995,5.231163652,2,Average,2,65.7750561,13.75058121,6,76.55905459,31.50952637,6,50,0,19.96804942,3.634762408,0.840547454,1,1,Cloudy,62.43424093
20-01-2017 08:00,106,47.71049326,16.53883601,0.1,32.77052447,-96.80287141,32.78711994,-96.80558737,4.035355527,3,Good,2,54.85482737,1.27984212,4,60.13533145,28.29953595,6,10,0,25.33637515,0.426706438,3.22622131,3,0,Cloudy,57.02696202
20-01-2017 09:00,106,88.71908273,28.22993165,0.149213744,32.76468243,-96.80407736,32.77570083,-96.79432762,30.76905385,2,Good,2,42.60106296,3.534213847,2,87.79745853,44.85774962,6,10,0,30.15867552,0.150962055,0.806457907,3,0,Clear,46.38022675
20-01-2017 10:00,106,42.37676246,23.53753202,0.257786226,32.76722328,-96.80729227,32.78388967,-96.78934327,17.91923061,2,Good,2,57.51111283,2.768155383,6,52.08398033,45.17792948,6,10,0,21.4164777,1.122620095,2.244061915,1,0,Clear,37.964129
20-01-2017 11:00,106,100,30.4874644,0.239831248,32.78154759,-96.79419547,32.80750027,-96.79637219,9.069719471,0,Good,2,67.49882698,12.26425827,4,50.53052935,43.88067838,6,10,1,32.24323826,0.081502251,0.494743745,3,0,Cloudy,40.84137441
20-01-2017 12:00,106,48.53809651,19.55407452,0.1,32.77682471,-96.79370006,32.77924444,-96.79240983,68.47778505,3,Good,2,58.54758346,18.74567369,6,49.21452034,42.73833891,6,10,0,28.58330626,1.040851473,1.272786268,2,0,Clear,36.59597361
20-01-2017 13:00,106,97.49833014,5.270938474,0.1,32.79247025,-96.79244164,32.79030808,-96.80357588,18.91424321,2,Good,2,58.58532562,15.0638951,6,91.42216446,36.45023549,6,10,0,30.62535104,1.657454189,1.494088535,0,0,Clear,46.01108562
20-01-2017 14:00,106,61.37918935,37.28208932,0.170061922,32.78451617,-96.79574429,32.78462773,-96.79234817,11.68432646,2,Average,2,35.10182253,5.578795915,6,51.43607802,37.07251624,6,10,0,29.62701192,1.380869796,12.90330599,5,0,Rain,24.16164504
20-01-2017 15:00,106,83.41549601,47.11456777,0.293621196,32.773355,-96.80939155,32.76050675,-96.80208701,5.699181786,4,Average,2,51.78364091,8.836088112,1,67.66378368,34.56318344,6,10,1,34.93274254,1.062759303,3.961228998,4,1,Storm,31.3343158
20-01-2017 16:00,106,63.7132995,24.34644979,0.3,32.78347692,-96.78774979,32.78079578,-96.80268159,7.221547335,2,Good,2,56.68933649,3.03474529,2,43.53082846,32.33256265,6,10,0,22.18069043,1.836038281,0.607013569,1,0,Clear,45.87295361
20-01-2017 17:00,106,100,12.27877451,0.1,32.77917882,-96.77685211,32.77641273,-96.81589687,34.13372545,4,Good,2,36.74750549,1.338956541,2,51.21894746,62.7532222,6,100,0,8.524442823,1.100363471,1.140056237,2,0,Cloudy,43.57769834
20-01-2017 18:00,106,75.65554002,27.81040968,0.1,32.77065725,-96.78918769,32.79018698,-96.79275654,25.62130385,1,Good,2,72.97910834,1.910809961,4,71.7462928,26.28262296,6,50,0,20.24108811,1.480237138,0.026585628,0,0,Clear,45.75313929
20-01-2017 19:00,106,91.10523018,36.76944115,0.278692503,32.77944979,-96.80032887,32.78164387,-96.78835915,39.62357319,4,Good,2,58.17286161,2.700507867,2,65.68578053,23.5388997,6,100,0,24.41502104,10.08946237,1.439407958,1,0,Cloudy,36.46427545
20-01-2017 20:00,106,76.1407206,24.42995033,0.1,32.76969416,-96.80509624,32.75116588,-96.80080295,12.06974896,1,Good,2,67.24291312,0.369895098,4,47.15319698,29.7966553,6,10,0,31.11660672,0.987283449,4.684055881,2,0,Cloudy,35.58236367
20-01-2017 21:00,106,80.29439963,11.47222598,0.1,32.77745253,-96.79100989,32.77713625,-96.79843812,13.15604027,3,Average,2,42.254715,2.274887494,4,67.70370208,42.36406077,6,10,1,39.52084932,0.451719134,2.558026818,1,0,Storm,39.22238049
20-01-2017 22:00,106,84.24159981,7.507772034,0.1,32.77579568,-96.78631885,32.76357602,-96.79539574,3.952602251,2,Good,2,59.96196201,1.222027267,6,66.86440161,43.25145834,6,10,0,16.45780701,3.983368562,2.691218107,0,0,Rain,48.14017466
20-01-2017 23:00,106,67.06914022,55.52888616,0.1,32.77158161,-96.79501719,32.77181267,-96.78251771,5.295574962,1,Good,2,49.66472247,11.04093869,4,67.40451358,42.25772505,6,10,0,31.40020962,0.0751724,2.457697551,0,0,Cloudy,43.90672284
21-01-2017 00:00,106,55.79563308,27.49881974,0.3,32.78005273,-96.79244528,32.78379976,-96.79651366,3.974584235,2,Average,2,50.15936285,8.969462074,4,52.50492044,38.45654537,6,10,1,32.01274886,1.707516972,6.775125005,6,0,Clear,28.44231317
21-01-2017 01:00,106,55.47595011,42.38914072,0.216112087,32.78526561,-96.80219268,32.79262066,-96.79278691,28.93477321,0,Average,2,32.79355062,1.70404634,6,69.97559548,37.53274641,6,10,0,24.6291291,1.268409975,0.541310601,5,1,Clear,27.30036089
21-01-2017 02:00,106,75.76263854,49.13264672,0.3,32.78911609,-96.79297563,32.77965783,-96.79815871,23.54308995,1,Good,2,29.32572858,4.761632204,4,54.78176618,36.65238244,6,10,0,21.24845141,0.261597023,0.363147297,4,0,Cloudy,35.46234485
21-01-2017 03:00,106,67.67039872,7.006356034,0.211630985,32.770187,-96.79521112,32.76510735,-96.79174193,19.73511349,0,Good,2,56.68138563,0.402948532,4,57.72210102,46.51840144,6,10,0,30.9611201,0.045885454,1.544689287,0,1,Cloudy,50.1379235
21-01-2017 04:00,106,42.8121486,19.98533554,0.3,32.77810144,-96.78911741,32.77409018,-96.79215607,9.422950105,1,Average,2,67.78643727,16.0285811,4,41.65174513,50.20590393,6,50,0,13.44368775,0.004414619,0.187837002,1,0,Cloudy,52.63572488
21-01-2017 05:00,106,82.69411876,34.7818769,0.243295198,32.77781794,-96.79447339,32.76161853,-96.79808927,18.0660728,4,Good,2,44.3122072,1.805455269,6,45.29827034,48.74707944,6,10,0,6.323636678,1.880502386,0.455359989,2,0,Cloudy,47.5715715
21-01-2017 06:00,106,56.72265538,17.79640017,0.3,32.75452518,-96.78380211,32.78232429,-96.80719554,1.367036111,1,Good,2,51.13284857,0.482926496,4,48.25570308,39.43657024,6,10,0,33.71683951,0.982943967,0.344058183,4,0,Cloudy,22.08278953
21-01-2017 07:00,106,57.59512462,19.21000118,0.196307196,32.77546098,-96.7895367,32.78019082,-96.78615401,3.799945917,3,Good,2,56.6792407,2.945464174,4,63.9288007,36.62974076,6,50,0,32.4191072,1.431276812,3.723157463,0,0,Cloudy,53.03161014
21-01-2017 08:00,106,74.37560949,54.08651412,0.3,32.76822921,-96.80415436,32.77889598,-96.82240994,46.10581353,3,Good,2,48.71175437,3.244641176,4,37.2154469,49.92119192,6,10,1,35.21383208,3.181582561,0.356139158,4,0,Clear,29.37423482
21-01-2017 09:00,106,61.49826513,47.12629783,0.1,32.7791787,-96.77913385,32.78998366,-96.79755899,11.62877973,2,Good,2,50.40851897,15.94215249,2,62.78233385,47.24088639,6,50,1,26.92775722,0.106513199,1.510491187,3,0,Clear,37.88629398
21-01-2017 10:00,106,76.83758248,42.92820069,0.161975749,32.79281643,-96.80439176,32.78472999,-96.79259784,2.849794125,1,Average,2,27.7203712,1.134724073,4,53.84098589,30.56608343,6,10,0,28.32886945,1.761790409,5.523525677,6,0,Cloudy,31.85617297
21-01-2017 11:00,106,100,44.74930969,0.3,32.78051571,-96.80671499,32.78881286,-96.79236369,18.76006632,1,Average,2,43.37861413,4.619374415,2,75.43002418,58.52972588,6,50,1,7.727143994,8.351601511,1.452595361,0,0,Clear,29.72169571
21-01-2017 12:00,106,69.31413531,7.176420183,0.1,32.77559375,-96.78459416,32.78807945,-96.79023836,1.002029948,4,Good,2,50.75088139,8.985470223,4,45.35755598,42.01135535,6,10,0,25.71950877,0.131172459,2.711893517,0,0,Cloudy,41.28092036
21-01-2017 13:00,106,59.10631281,34.37087754,0.3,32.77331997,-96.81875917,32.78376917,-96.80455789,6.682953402,2,Average,2,54.5121583,2.7376653,6,67.51113951,50.4465947,6,10,0,31.41125893,0.005748905,0.599526948,6,0,Cloudy,35.2543557
21-01-2017 14:00,106,77.72260466,33.8306908,0.1,32.76610903,-96.8254795,32.77805541,-96.80311577,1.420404523,2,Poor,2,33.78829164,7.120206144,6,51.8617763,27.51559426,6,10,0,30.17632726,3.635610433,0.284146694,6,0,Rain,19.99874068
21-01-2017 15:00,106,63.37152309,5.569562086,0.3,32.75365024,-96.80635972,32.77103201,-96.80132286,1,2,Good,2,29.0749206,7.257962297,2,78.35404233,45.2169486,6,10,0,17.97176967,1.061185935,0.10620893,1,0,Clear,40.75088868
21-01-2017 16:00,106,75.35627223,44.00353252,0.1,32.77217797,-96.79691967,32.77213711,-96.78941094,17.12714648,1,Average,2,40.07929764,5.741465074,4,72.81316751,49.29583608,6,10,0,26.90915819,4.65835187,0.080384459,1,0,Cloudy,38.20376057
21-01-2017 17:00,106,79.73453965,3.560056012,0.165725219,32.74810584,-96.79233717,32.7794298,-96.79862505,10.88284796,3,Average,2,45.14095964,0.151954696,1,80.39238636,35.18031836,6,10,0,40,0.021329828,2.883797895,0,1,Rain,30.62023757
21-01-2017 18:00,106,74.47204592,66.86366605,0.228446462,32.7951003,-96.78988035,32.79494352,-96.79280883,1.574693434,2,Average,2,60.86975343,3.44836341,2,97.7057918,38.15509652,6,10,0,29.43693431,0.983079891,0.818125702,2,0,Clear,39.46764567
